Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-SMPL-G04,SPARK-SMPL-G04 · workspace + sampleMeasurementSet + designCycle + clmPackage,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `workspace` (🟡 workspace `getWorkspaceV2`), `sampleMeasurementSet` (🟡 measurement `getSampleMeasurement` — F02; gated on `sampleMeasurementSetId`), `sampleMeasurementSetAssociation` (computed), `designCycle` (🔵 tag), `clmPackage` (🔵 tgtColorEvaluator). **Acceptance:** 1. each resolves; gates preserved. **Tests:** ☐ workspace ☐ measurementSet ☐ designCycle ☐ clm."
Story,SPARK-SMPL-G05,SPARK-SMPL-G05 · attachments + rfidLocationInfo + currentLocations,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,**Current Behaviour:** `attachments` (🔴 search `searchAttachmentsByRelatedResource`); `rfidLocationInfo`/`currentLocations` (🔴 search `searchLatestRfidLocations` + latest reduce). **Acceptance:** 1. attachments via elastic. 2. rfid latest-location preserved. **Tests:** ☐ attachments ☐ rfid latest ☐ no-tags.
Story,SPARK-SMPL-G06,SPARK-SMPL-G06 · participants + discussion-participant sub-types + library color + department,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `discussionParticipants` (computed default), `participants` (🔵 userGroup, `isParticipantsFromUserGroup` branch); `SampleDiscussionParticipantTeamInfoV2.businessPartner` (🔵 vmm, Target-0); `SampleDiscussionParticipantUserInfoV2.userDetails` (🟡 user/systemUser); `SampleDiscussionsParticipantsV2.teams`/`users` (computed); `SampleLibraryColorsV2.color` (🟡 color); `SampleDepartment.department` (🔵 ig). **Acceptance:** 1. each resolves; Target-0 + system-user preserved. **Tests:** ☐ participants ☐ team bp ☐ user details ☐ library color ☐ department."
Story,SPARK-SMPL-G07,"SPARK-SMPL-G07 · Tests, parity harness, load test",,Sample → plm-sample DGS migration,G,High,5,dgs-migration,sample,tests,"SPARK-SMPL-B02, SPARK-SMPL-E02, SPARK-SMPL-G02","**Target:** ≥80% unit coverage; parity harness (incl. batched by-ids, bulkEvaluate, prefix-gated parents +
the `SampleAsset` union, rfid latest-location); load test p95 for `getSamplesByIdsV2`/parents; contract test
(schema diff intentional-only). **Acceptance:** 1. unit ≥80%. 2. parity green. 3. load p95 parity. 4. schema-diff intentional. **Tests:** ☐ parity ☐ load ☐ contract.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| Wide entity + prefix-gated parent hydration (G02) | Medium | High | DataLoader batch; central prefix→loader table | Backend Eng |
| `bulkEvaluateSamples` / `updateSamplesV2` orchestration (E01/E02) | Medium | High | Port the util carefully; failure strategy | Tech Lead |
| `SampleAsset` union correctness (A04) | Medium | Medium | `@DgsTypeResolver` + per-member tests | Backend Eng |
| `createSamplesV2` file-relationship side-effect (D01) | Low | Medium | Compensation/best-effort decision | Tech Lead |
| Schema-drift drop/undrop owned by workspace (F02) | Medium | Low | Coordinate ownership with workspace | Architect |
| RFID `searchLatestRfidLocations` perf (C01/G05) | Low | Medium | Batch tag queries; cache latest reduce | Backend Eng |

## 5. Summary
- **Stories:** 33 (A:5 · B:8 · C:2 · D:7 · E:2 · F:2 · G:7).
- **Critical path:** A01→A02/A05→A04→G02→G07; E02 for evaluation.
- **Highest cost:** the wide `SampleV2` type + prefix-gated polymorphic parents; the evaluation writes.
- **Separate subgraph:** `SampleV2` is the entity product/measurement/workspace reference.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `sample` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
Epic,,Search → plm-elastic-search DGS migration,Search → plm-elastic-search DGS migration,,,,,dgs-migration,search,epic,,Epic for the search domain migration to the plm-product DGS.
Story,SPARK-SRCH-A01,SPARK-SRCH-A01 · Schema skeleton + DateTime/JSON scalars,,Search → plm-elastic-search DGS migration,A,Low,2,dgs-migration,search,schema,,"**Current Behaviour:** green-field; schema translated from `code/schemas/SPARK_Search.txt`.
**Target:** federation v2.3 header, `scalar DateTime → Instant`, `scalar JSON`, empty `extend type Query`/`Mutation`. **Acceptance:** 1. `generateJava` passes. 2. scalars round-trip. **Tests:** ☐ compiles ☐ serde."
Story,SPARK-SRCH-A02,SPARK-SRCH-A02 · Owned result types + inputs (~50 types — the big surface),,Search → plm-elastic-search DGS migration,A,High,5,dgs-migration,search,schema,SPARK-SRCH-A01,"**Target:** all ~50 owned result/value types (`SearchAttachment`, `Material`, `SearchCombination`,
`SearchPalette`, `SearchWatchlist`, `SearchComponent`, paged wrappers, report/group-by/suggestion shapes) +
~10 inputs per [03-schema.graphql](./03-schema.graphql). **Expand the `JSON` placeholders** to the concrete
SDL types. `@key` on the enriched result entities; `@shareable` on `Paging`/`CodeDescription`/etc. **This is
the single biggest task in the domain.** **Acceptance:** 1. every SDL type present; no stray `JSON` where the SDL has a concrete type. 2. validates. **Tests:** ☐ validates ☐ entity stubs."
Story,SPARK-SRCH-A03,SPARK-SRCH-A03 · External stubs (platform + other DGS),,Search → plm-elastic-search DGS migration,A,Medium,3,dgs-migration,search,schema,SPARK-SRCH-A01,"**Target:** `@extends @external` stubs for `Product(sPaged)`, `WorkspaceV2`, `Bom`, `SampleV2`, `Attachment`,
`UserProfileAttributes`, `UserGroup_Participants`, `Tag`, `TeamPaged`, template paged wrappers, `VMM_*`, `IG_*`. **Acceptance:** 1. compiles; gateway composes. **Tests:** ☐ compiles ☐ stub resolves."
Story,SPARK-SRCH-A04,"SPARK-SRCH-A04 · SearchService port (~80 elastic builders, plm-elastic-search)",,Search → plm-elastic-search DGS migration,A,High,5,dgs-migration,search,service,SPARK-SRCH-A01,"**Current Behaviour (Phase 2 §Service):** ~80 elastic query-builder methods on the `plm-elastic-search` base.
**Target:** split into grouped services (`AttachmentSearch`, `MaterialSearch`, `SampleSearch`, `TeamSearch`,
`TemplateSearch`, `ProductSearch`, `SuggestionSearch`, `ReportSearch`); preserve each query-string/body shape
and `deepToCamelCase`. **Acceptance:** 1. each family's elastic query shape preserved. 2. proxy reads accept a token. **Tests:** ☐ query build per family ☐ camelCase.

---

### Phase B — Core Reads (by-id / counts)"
Story,SPARK-SRCH-B01,SPARK-SRCH-B01 · searchMaterialsById,,Search → plm-elastic-search DGS migration,B,Low,2,dgs-migration,search,query,"SPARK-SRCH-A02, SPARK-SRCH-A04",**Current Behaviour:** (own) `getMaterialByIds.load(id)`. **Target:** `@DgsQuery → Material`. **Acceptance:** 1. returns material; miss→null. **Tests:** ☐ happy ☐ miss.
Story,SPARK-SRCH-B02,SPARK-SRCH-B02 · getElasticSamplesByIds,,Search → plm-elastic-search DGS migration,B,Low,2,dgs-migration,search,query,SPARK-SRCH-A04,**Current Behaviour:** (own) `getElasticSamplesByIds.load({ids})`. **Target:** `@DgsQuery → [SampleV2]`. **Acceptance:** 1. returns samples for ids. **Tests:** ☐ happy ☐ empty.
Story,SPARK-SRCH-B03,SPARK-SRCH-B03 · getAttachmentsCounts + getSampleCount,,Search → plm-elastic-search DGS migration,B,Low,2,dgs-migration,search,query,SPARK-SRCH-A04,"**Current Behaviour:** `getAttachmentsCounts(resourceIds)`; `getSampleCount(resourceId)` → `[ResourceCount]`. **Target:** `@DgsQuery`. **Acceptance:** 1. both return counts. **Tests:** ☐ attachment counts ☐ sample counts.

---

### Phase C — Search & Listing (grouped by family)"
Story,SPARK-SRCH-C01,SPARK-SRCH-C01 · searchAttachments,,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Current Behaviour:** (own elastic) `searchAttachments({q,parentIds,relatedIds,partnerId,asset3D,proxyIds,page,size,sort})`. **Target:** `@DgsQuery → SearchAttachmentsPaged`. **Acceptance:** 1. all params forwarded; `sort=field,dir`. **Tests:** ☐ params ☐ paging ☐ parity."
Story,SPARK-SRCH-C02,SPARK-SRCH-C02 · Material search family (searchMaterials/V2/Nested/ByProxyIds/multiRequest),,Search → plm-elastic-search DGS migration,C,High,5,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchMaterials`, `searchMaterialsV2`, `searchMaterialsNested`, `searchMaterialsByProxyIds` (ACL),
`multiRequestMaterialSearch`. **Current Behaviour:** build elastic bodies (V2 = query+sort+options+`searchArguments`
incl. RGB color criteria + nested filters) → post → `MaterialsPaged`. **Target:** one data fetcher per query over `MaterialSearch`. **Acceptance:** 1. each variant's body shape preserved (RGB/nested). 2. proxy variant tokens. **Tests:** ☐ V2 body ☐ nested ☐ proxy ☐ multiRequest."
Story,SPARK-SRCH-C03,SPARK-SRCH-C03 · Sample search family (searchSamples/byParentId/groupBy/requestedByUser),,Search → plm-elastic-search DGS migration,C,High,5,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchSamples`, `searchSamplesByParentId`, `getSamplesCountGroupBy` (→ `.samplesCount`),
`getMaterialSamplesGroupBy`, `getRequestedSamplesByUser`. **Target:** elastic sample queries + group-by aggregates. **Acceptance:** 1. each query/agg shape preserved. **Tests:** ☐ by-parent ☐ group-by ☐ requested-by-user."
Story,SPARK-SRCH-C04,SPARK-SRCH-C04 · Team search family (Elastic/ResourceType/ByProxyIds/WithTypeCheck),,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchTeamsElastic`, `searchTeamsElasticResourceType`, `searchTeamsByProxyIds` (ACL),
`searchTeamsWithTypeCheck` (mvs/dps). **Acceptance:** 1. each query shape preserved. **Tests:** ☐ elastic ☐ type-check ☐ proxy."
Story,SPARK-SRCH-C05,SPARK-SRCH-C05 · Template search family (measurement/size/productDetails templates),,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchMeasurementTemplates`, `searchSizeTemplates`, `searchProductDetailsTemplates`. **Acceptance:** 1. each returns its paged shape. **Tests:** ☐ each template."
Story,SPARK-SRCH-C06,SPARK-SRCH-C06 · Product search family (searchProductByField + product/template suggestions),,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchProductByField` (field-weight body), `getProductSuggestions` (SMP-prefix → sample-suggestion
branch), `getProductSuggestionsV1`, `getTemplateSuggestions`. **Note:** `searchProducts` is **schema-drift** (no
resolver — see F01). **Acceptance:** 1. field-weight body preserved. 2. SMP-prefix branch. **Tests:** ☐ by-field ☐ SMP branch."
Story,SPARK-SRCH-C07,SPARK-SRCH-C07 · searchCombinations + searchPalettes,,Search → plm-elastic-search DGS migration,C,Low,2,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchCombinations`, `searchPalettes`. **Acceptance:** 1. paged results. **Tests:** ☐ combinations ☐ palettes."
Story,SPARK-SRCH-C08,SPARK-SRCH-C08 · searchWatchlist + searchClaimsByProxyIds + searchRfidLocations,,Search → plm-elastic-search DGS migration,C,Low,2,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchWatchlist`, `searchClaimsByProxyIds` (ACL), `searchRfidLocations`. **Acceptance:** 1. each paged result; proxy token on claims. **Tests:** ☐ watchlist ☐ claims-proxy ☐ rfid."
Story,SPARK-SRCH-C09,SPARK-SRCH-C09 · Suggestions family (searchSuggestions + ~10 specific *Suggestions),,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `searchSuggestions(type)`, `searchRfidSuggestions`, `searchPointOfMeasureSuggestions`,
`searchCombinationSuggestions`, `searchPaletteSuggestions`, `searchMeasurementTemplatesSuggestions`,
`searchSizeTemplatesSuggestions`, `getProductDetailsTemplateSuggestions`. **Ownership to confirm (F01):**
`searchSPGSuggestions`/`searchUsersSuggestions`/`searchTeamsSuggestions` (no resolver in snapshot);
`searchWorkspaceSuggestions`/`searchWorkspaceProductsSuggestions` (resolved in workspace). **Current Behaviour:** thin elastic suggestion wrappers → `[Suggestion]`. **Acceptance:** 1. each wrapper returns suggestions; `searchSuggestions` honors `type`. **Tests:** ☐ generic+type ☐ each specific ☐ ownership confirmed."
Story,SPARK-SRCH-C10,SPARK-SRCH-C10 · Reports (getConnectedBOMs/getProductReport/getProductWorkspaceMetricsReportCount),,Search → plm-elastic-search DGS migration,C,Medium,3,dgs-migration,search,query,SPARK-SRCH-A04,"**Covers:** `getConnectedBOMs` (query via `getQueryForConnectedBOMSearch(filter)`), `getProductReport`,
`getProductWorkspaceMetricsReportCount`. **Acceptance:** 1. each report aggregate preserved. **Tests:** ☐ connected-boms ☐ product-report.

---

### Phase D — Mutations"
Story,SPARK-SRCH-D01,SPARK-SRCH-D01 · sendBulkCombinationUpdates,,Search → plm-elastic-search DGS migration,D,Low,2,dgs-migration,search,mutation,SPARK-SRCH-A04,"**Current Behaviour:** (own) `sendBulkCombinationUpdates(combinationUpdates)` → `{requestId}`. **Target:** `@DgsMutation → BulkCombination`. **Acceptance:** 1. returns request id. **Tests:** ☐ bulk update.

---

### Phase F — Federation & ownership"
Story,SPARK-SRCH-F01,SPARK-SRCH-F01 · Gateway composition + ownership reconciliation (drift/cross-file suggestions),,Search → plm-elastic-search DGS migration,F,Medium,3,dgs-migration,search,schema,SPARK-SRCH-A04,"**Target:** add `plm-elastic-search` to the supergraph; **reconcile drift/ownership**: `searchProducts`
(no resolver — delete or implement) vs `searchProductsES` (add to SDL or drop); decide owner for
`searchSPGSuggestions`/`searchUsersSuggestions`/`searchTeamsSuggestions` (no resolver) and
`searchWorkspaceSuggestions`/`searchWorkspaceProductsSuggestions` (resolved in workspace). Sequence the
read-hub cutover so dependents' `search` calls resolve. **Acceptance:** 1. supergraph composes. 2. each drift/cross-file op has an owner + decision. **Tests:** ☐ compose ☐ ownership matrix.

---

### Phase G — Result-type Field Resolvers & Tests"
Story,SPARK-SRCH-G01,SPARK-SRCH-G01 · SearchAttachment enrichment field resolvers,,Search → plm-elastic-search DGS migration,G,High,5,dgs-migration,search,field-resolver,"SPARK-SRCH-A02, SPARK-SRCH-A04","**Current Behaviour (~13 fields):** `createdBy`/`updatedBy` (🟡 user), `tags` (delegates Attachment),
`relatedProduct` (🟡 product, PID-prefix), `relatedWorkspace` (🟡 workspace, WRK-prefix),
`currentUserFileAccess` (accessControl), `renders`/`gallery`/`modelFile` (🟡 attachment, gated),
`productPacketProps`/`canOpenInShowDog`/`finalVirtualFile` (snake/camel coalesce). **Acceptance:** 1. each field resolves; prefix gates + coalesces preserved. **Tests:** ☐ relatedProduct/Workspace ☐ renders gate ☐ coalesce."
Story,SPARK-SRCH-G02,SPARK-SRCH-G02 · Material enrichment field resolvers (incl. colorLinks),,Search → plm-elastic-search DGS migration,G,High,5,dgs-migration,search,field-resolver,"SPARK-SRCH-A02, SPARK-SRCH-A04","**Current Behaviour (~18 fields):** `supplierName`/`businessPartners`/`droppedPartnerIds`/`teams` (🔵 vmm),
`permissions` (accessControl), `claims` (🔵 fabric), `tags` (🔵 tag), `attachments` (own elastic),
`createdBy` (🟡 user), `baseMaterial`/`referenceId`/`impressionIntent`/`is3D`/`trimSuppliers` (computed),
`colorLinks` (🔵 color, **12-prefix gate**). **Acceptance:** 1. each field resolves; colorLinks prefix table exact. **Tests:** ☐ supplier ☐ claims ☐ colorLinks gate ☐ computed."
Story,SPARK-SRCH-G03,SPARK-SRCH-G03 · SearchCombination + SearchPalette field resolvers,,Search → plm-elastic-search DGS migration,G,Medium,3,dgs-migration,search,field-resolver,SPARK-SRCH-A04,"**Current Behaviour:** brands (🔵 brand), business/dropped partners (🔵 vmm), department/division (🔵 ig),
designCycles/materialCategory/tags (🔵 tag), `fabricSpec` (🔵 fabric); palette: brands/tags/designCycles/departments/partners. **Acceptance:** 1. each resolves; empty → []. **Tests:** ☐ combination ☐ palette."
Story,SPARK-SRCH-G04,SPARK-SRCH-G04 · SearchWatchlist + SearchComponent field resolvers,,Search → plm-elastic-search DGS migration,G,Medium,3,dgs-migration,search,field-resolver,SPARK-SRCH-A04,"**Current Behaviour:** Watchlist: businessPartners (🔵 vmm), created/updatedBy (🟡 user), attachments (own),
workspaces (🟡 workspace), participantDetails (🔵 userGroup), product (🟡 product, PID); Component:
created/updatedBy (🟡 user), workspaces (🟡 workspace), materials (🟡 bom, BOM/PKGBOM/PRDBOM prefix). **Acceptance:** 1. each resolves; prefix gates preserved. **Tests:** ☐ watchlist ☐ component materials."
Story,SPARK-SRCH-G05,SPARK-SRCH-G05 · Access + report-group + paging field resolvers,,Search → plm-elastic-search DGS migration,G,Medium,3,dgs-migration,search,field-resolver,SPARK-SRCH-A04,"**Current Behaviour:** `SearchAttachmentAccess.bps` (union)/`partnerNamesMap` (🔵 vmm);
`ConnectedBOMGroup.groupBy` (🔵 ig division name)/`…GroupResult.designCycle` (🔵 tag);
`Requested_Evaluated_Samples_By_User.user` (🟡 user); `SearchProductDivision/DepartmentCount` (🔵 ig);
paged-type `paging`/`counts` (computed; `MaterialsPaged.counts` → `getCounts`). **Acceptance:** 1. each resolves. **Tests:** ☐ access ☐ report groups ☐ paging."
Story,SPARK-SRCH-G06,"SPARK-SRCH-G06 · Tests, parity harness, schema-conformance CI",,Search → plm-elastic-search DGS migration,G,High,5,dgs-migration,search,tests,"SPARK-SRCH-C01, SPARK-SRCH-C02, SPARK-SRCH-G01, SPARK-SRCH-G02","**Target:** ≥80% unit coverage; parity harness across the search families + enriched result types; **schema-
conformance CI** (every SDL type present, no stray placeholders); load test p95 for `searchAttachments`/
material/sample search. **Acceptance:** 1. unit ≥80%. 2. parity green. 3. schema-conformance passes. 4. load p95 parity. **Tests:** ☐ parity ☐ conformance ☐ load.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| Type-surface breadth under-scoped (A02) | High | Medium | Expand all SDL types; conformance CI (G06) | Architect |
| Enrichment field resolvers fan-out (G01/G02) | Medium | Medium | DataLoader batching; cache platform lookups | Backend Eng |
| Ownership drift (searchProducts/ES, *Suggestions) (F01) | Medium | Medium | Reconcile before exposing | Architect |
| Read-hub cutover coordination | High | High | Migrate early or dual-run; sequence dependents | Tech Lead + Platform |

## 5. Summary
- **Stories:** 25 (A:4 · B:3 · C:10 · D:1 · F:1 · G:6) covering ~48 queries + 1 mutation (Phase-C grouped by family).
- **Critical path:** A01→A02/A04→C01/C02→G01/G02→G06.
- **Highest cost:** the type surface (A02) + enrichment field resolvers (G01/G02); not orchestration.
- **Read hub:** every product-family domain's `search` calls resolve against this subgraph — sequence the cutover.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `search` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
Epic,,Watchlist → plm-product DGS migration,Watchlist → plm-product DGS migration,,,,,dgs-migration,watchlist,epic,,Epic for the watchlist domain migration to the plm-product DGS.
Story,SPARK-WL-A01,SPARK-WL-A01 · Schema skeleton + DateTime scalar,,Watchlist → plm-product DGS migration,A,Low,2,dgs-migration,watchlist,schema,,"**Current Behaviour:** green-field; schema translated from `code/schemas/SPARK_Watchlist.txt`.
**Target:** federation v2.3 header, `scalar DateTime → Instant`, empty `extend type Query`/`Mutation`.
**Acceptance:** 1. `./gradlew generateJava` passes. 2. `DateTime` round-trips. **Tests:** ☐ compiles ☐ scalar serde."
Story,SPARK-WL-A02,SPARK-WL-A02 · Owned types + inputs,,Watchlist → plm-product DGS migration,A,Medium,3,dgs-migration,watchlist,schema,SPARK-WL-A01,"**Target:** `Watchlist` (`@key(fields:""humanId"")`), `WatchlistInspection`, `WatchlistInspectionAction`,
`WatchlistPartner`, the 4 inputs, `@shareable CodeDescription` — per [03-schema.graphql](./03-schema.graphql).
**Acceptance:** 1. all types+inputs present; `@key=humanId`; nullability matches SDL. 2. validates. **Tests:** ☐ validates ☐ entity stub."
Story,SPARK-WL-A03,SPARK-WL-A03 · External stubs (platform + sibling DGS),,Watchlist → plm-product DGS migration,A,Low,2,dgs-migration,watchlist,schema,SPARK-WL-A01,"**Target:** stubs `Attachment`, `SearchAttachment`, `WorkspaceV2`, `UserProfileAttributes`,
`UserGroup_Participants`, `VMM_BusinessPartner` + internal placeholder `Product`. **Acceptance:** 1. compiles; gateway composes. **Tests:** ☐ compiles ☐ stub resolves."
Story,SPARK-WL-A04,SPARK-WL-A04 · WatchlistService port (watchlist/v1),,Watchlist → plm-product DGS migration,A,Medium,3,dgs-migration,watchlist,service,SPARK-WL-A01,"**Current Behaviour (Phase 2 §Service):** 7 REST methods on `watchlist/v1` (2 unused: versions).
**Target:** Kotlin service; preserve create/update throw-on-error; snake/camel at the Feign boundary. **Acceptance:** 1. used methods present (GET `?watchlistIds=`, `/watchlist_reasons`, `/watchlist_inspection_action_types`, POST, PUT). 2. create/update throw on validation error. **Tests:** ☐ endpoint build ☐ error contracts.

---

### Phase B — Core Reads"
Story,SPARK-WL-B01,SPARK-WL-B01 · getWatchlistByIds,,Watchlist → plm-product DGS migration,B,Low,2,dgs-migration,watchlist,query,"SPARK-WL-A02, SPARK-WL-A04",**Current Behaviour (Q1):** (ACL context) token → `GET watchlist/v1?watchlistIds={csv}` → camelCase. **Target:** `@DgsQuery → [Watchlist]`. **Acceptance:** 1. returns entries for ids; empty → []. **Tests:** ☐ happy ☐ empty.
Story,SPARK-WL-B02,SPARK-WL-B02 · getWatchlistReasons (cacheable),,Watchlist → plm-product DGS migration,B,Low,2,dgs-migration,watchlist,query,SPARK-WL-A04,**Current Behaviour (Q2):** (own) `GET watchlist/v1/watchlist_reasons`. **Target:** `@DgsQuery` → `@Cacheable` → `[CodeDescription]`. **Acceptance:** 1. returns reasons; cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-WL-B03,SPARK-WL-B03 · getWatchlistInspectionActions (cacheable),,Watchlist → plm-product DGS migration,B,Low,2,dgs-migration,watchlist,query,SPARK-WL-A04,"**Current Behaviour (Q3):** (own) `GET watchlist/v1/watchlist_inspection_action_types`. **Target:** `@DgsQuery` → `@Cacheable` → `[WatchlistInspectionAction]`. **Acceptance:** 1. returns actions; cached. **Tests:** ☐ list ☐ cache hit.

---

### Phase C — Search & Listing"
Story,SPARK-WL-C01,SPARK-WL-C01 · getWatchlistByFilter (product→search→watchlist),,Watchlist → plm-product DGS migration,C,Medium,3,dgs-migration,watchlist,query,SPARK-WL-A04,"**Current Behaviour (Q4):** (internal) `product.getWorkspaceProducts({q,filter,workspaceId,page,size})` →
product `humanId`s → (🔴 search) `searchWatchlist({ q:""parentId:(... OR ...) AND workspaceContext: {workspaceId} AND statusId: 501"", page, size })` → watchlist ids → (ACL) token → (own) `getWatchlistByIds`.
**EXT:** 🔴 search · product internal. **Target:** `@DgsQuery → [Watchlist]`; chain the 4 calls.
**Acceptance:** 1. product→search→watchlist chain preserved. 2. elastic query string exact (incl. `statusId: 501`). **Tests:** ☐ chain ☐ query build ☐ parity.

---

### Phase D — Mutations (simple)"
Story,SPARK-WL-D01,SPARK-WL-D01 · createWatchlistEntries (create + user-group; throws),,Watchlist → plm-product DGS migration,D,Medium,3,dgs-migration,watchlist,mutation,SPARK-WL-A04,"**Current Behaviour (M1):** `Promise.all(entries.map(w => { (own) createWatchlistEntries([w]); **throw on validationErrors/message**; then (🔵 user-group) addUserGroup({resourceId:humanId, participantDetails, relatedResources}); **throw on error** }))`, flatten. **EXT:** 🔵 user-group. **Target:** per-entry create + user-group; port both throw contracts. **Acceptance:** 1. creates each entry + its user group. 2. either failure → exception. **Tests:** ☐ create ☐ user-group ☐ validation-error→throw."
Story,SPARK-WL-D02,SPARK-WL-D02 · cloneFilesForWatchlist,,Watchlist → plm-product DGS migration,D,Medium,3,dgs-migration,watchlist,mutation,SPARK-WL-A04,"**Current Behaviour (M3):** (ACL) token → `Promise.all(attachmentIds.map((id,i) => (🔴 attachment) cloneAttachmentV3({cloneReferences:[cloneReference[i]]}, id)))`, stamp `parentResource=id`, flatten. **EXT:** 🔴 attachment. **Target:** structured-concurrency fan-out. **Acceptance:** 1. clones each id with its paired cloneReference; `parentResource` stamped. **Tests:** ☐ clone ☐ pairing ☐ parity.

---

### Phase E — Complex Operations"
Story,SPARK-WL-E01,SPARK-WL-E01 · updateWatchlistEntries (multi-step; fix un-awaited user-group map),,Watchlist → plm-product DGS migration,E,High,5,dgs-migration,watchlist,mutation,SPARK-WL-A04,"**As a** DGS engineer **I want** the multi-step watchlist update with correct ordering + a failure strategy
**so that** user-group, body, and attachment changes stay consistent.
**Current Behaviour (M2):** 1) **per-entry (currently NOT awaited — bug):** `getUserGroups([humanId])`; if
existing participants → `updateUserGroup`, else (🔵 user-group) `addUserGroup` (throw on error);
2) (own) `updateWatchlistEntries(entries)` (throw on error); 3) collect `removedAttachmentIds` → (ACL)
token → (🔴 attachment) `archiveAttachmentBulkV3`. **No rollback.**
**EXT:** 🔴 attachment · 🔵 user-group. **Target:** **await** the per-entry user-group upserts (fix the race)
before/with the body update; chosen failure strategy (**PO decision**). **Acceptance:** 1. user-group upserts complete before the watchlist update (race fixed). 2. removed attachments archived. 3. partial-failure strategy. **Tests:** ☐ existing-participants path ☐ new-participants path ☐ attachment archive ☐ ordering/await ☐ partial-failure ☐ parity.

---

### Phase F — Federation (internal, same subgraph)"
Story,SPARK-WL-F01,"SPARK-WL-F01 · Product.watchlists (INTERNAL, same subgraph)",,Watchlist → plm-product DGS migration,F,Low,2,dgs-migration,watchlist,field-resolver,SPARK-WL-A04,**Current Behaviour:** Product exposes `watchlists` resolved from the co-located watchlist service. **Target:** **internal** `@DgsData` on `Product` calling `WatchlistService` in-process (not gateway federation). **Acceptance:** 1. resolves in-process; no gateway hop. **Tests:** ☐ resolves ☐ parity.
Story,SPARK-WL-F02,SPARK-WL-F02 · ResourcesCount.watchlists (INTERNAL — TechPack; see SPARK-PROD-F08),,Watchlist → plm-product DGS migration,F,Low,2,dgs-migration,watchlist,field-resolver,SPARK-WL-A04,"**Target:** fill the TechPack `ResourcesCount.watchlists` count **internally** (same subgraph) — the
watchlist side of product's `SPARK-PROD-F08`. **This is CAT-2 internal, not gateway federation** (watchlist
is co-located; analogous to `SPARK-BOM-F06` / `SPARK-MEAS-F04`). **Acceptance:** 1. count resolves in-process; parity vs the TechPack facade. **Tests:** ☐ count ☐ parity.

---

### Phase G — Field Resolvers & Tests"
Story,SPARK-WL-G01,SPARK-WL-G01 · Computed flatteners (statusId/statusName/reasonIds/reasons + inspection action),,Watchlist → plm-product DGS migration,G,Low,2,dgs-migration,watchlist,field-resolver,SPARK-WL-A02,"**Current Behaviour:** `statusId`=`status.code`, `statusName`=`status.description`, `reasonIds`=`reasons[].code`,
`reasons`=`reasons[].description`; `WatchlistInspection.actionId`=`action.code`, `action`=`action.description`. **Target:** computed `@DgsData` (no I/O). **Acceptance:** 1. each flattener maps correctly. **Tests:** ☐ status ☐ reasons ☐ inspection action."
Story,SPARK-WL-G02,SPARK-WL-G02 · createdBy + updatedBy + workspaces + participantDetails + partnerName,,Watchlist → plm-product DGS migration,G,Medium,3,dgs-migration,watchlist,field-resolver,SPARK-WL-A04,"**Current Behaviour:** `createdBy`/`updatedBy` (🟡 user-profile); `workspaces` (🟡 workspaceV2 by
`workspaceContext`); `participantDetails` (🔵 user-group `getUserGroups([humanId])[0].participantDetails`);
`WatchlistPartner.partnerName` (🔵 vmm `getByID(partnerId).bpName`, null-safe). **Acceptance:** 1. each resolves; null-safe. **Tests:** ☐ users ☐ workspaces ☐ participants ☐ partnerName."
